id,created_on,updated_on,name,ci_code,short_name,full_name,description,notes,status,manufacturer,serial,model,location,mount,hostname,dns,ip,cpu_cores,cpu_freq,ram,total_volume,type,category,user_org,owner_org,code_mon
1ddbdfa6-bf40-42e4-99bc-3aea68ac4cf7,2023-12-22 16:10:11.127337,2024-05-13 00:58:36.278590,wcJ-17131825 | ,wcJ-17131825,,Носок более наслаждение. Мелькнуть ход вообще написать.,,,,pHP,sVMflzgqcIIRjsk,холодно,,,,,172.27.226.90,32.0,,,,Ноутбуки,,ООО Моя Арена,,
e0976f63-8bef-4833-950c-3580aa8f7a3c,2014-01-01 00:00:00,2024-12-22 23:35:20.402565,tQr-44705660 | plc1-jby-lWH.dom.local,tQr-44705660,plc1-jby-lWH.dom.local,Около художественный славный призыв магазин академик.,,,Планируется,,BywFSHHRw,,ПЛД1,,plc1-jby-lWH,plc1-jby-lWH.dom.local,10.0.235.61,,,,,Виртуальный сервер,1.0,ЗАО Банка,ЗАО Банка,1-267-35291-4
9e9b655b-cb67-4a13-b39d-628ade9eb8b6,2014-01-01 00:00:00,2022-07-29 23:09:18.065875,Rku-41830934 | plc7-sUS-VQI.dom.local,Rku-41830934,plc7-sUS-VQI.dom.local,свитч,"Болото прошептать торговля тесно. Полюбить трясти провинция прежний висеть четыре.
Печатать функция бок покидать головной. Жить пища покидать. Тута человечек расстройство. Бак интернет металл набор выраженный пятеро хотеть. Тесно цепочка один народ указанный крыса бетонный. Нервно мелькнуть бегать командование ягода второй зима голубчик. Провинция более вскакивать витрина сынок.
Угодный рай рабочий слишком. Механический передо виднеться за.",,В эксплуатации,pHP,LKDPVLWbjObqc,смертельный,ПЛД7,Стойка 328,plc7-sUS-VQI,plc7-sUS-VQI.dom.local,10.144.141.210,,2.5,,,Коммутаторы,3.0,,ЗАО Банка,1-4068-7405-1
4065ea01-2972-46c7-affe-5cef874dac90,2020-10-23 15:35:13.288519,2021-04-03 18:18:58.695200,gop-50784680 | plc2-Okh-Xvc.dom.local,gop-50784680,plc2-Okh-Xvc.dom.local,Порода смелый единый роса жить перебивать.,,,,,KvkxwO,,ПЛД2,Стойка 97,plc2-Okh-Xvc,plc2-Okh-Xvc.dom.local,172.27.209.128,,,,,Межсетевые экраны,,,,0-461-40348-X
d5b33122-3517-490a-abad-48101acf601c,2014-01-01 00:00:00,2024-07-06 15:55:08.176718,lFR-62844124 | cod8-FcL-FNm.dom.local,lFR-62844124,cod8-FcL-FNm.dom.local,,,,На обслуживании,,,поставить,,,cod8-FcL-FNm,cod8-FcL-FNm.dom.local,,,,,,DNS-запись,0.0,ЗАО Банка,ООО Моя Арена,
635ab53e-c1c3-4ede-832f-2bafb327fc50,2020-01-15 02:09:18.740580,2023-07-01 18:11:39.146395,ITh-69482371 | cod8-FcL-FNm.dom.local,ITh-69482371,cod8-FcL-FNm.dom.local,Правление угроза рай монета холодно.,,,Планируется,bell,nxQVwGKgqdPPgNr,порог,ЦОД8,,cod8-FcL-FNm,cod8-FcL-FNm.dom.local,,,,512.0,,Физический сервер,1.0,ОАО Производство,ООО Моя Арена,0-7383-3070-1
615c2304-ec44-4a9d-af1e-5992805d79a6,2014-01-01 00:00:00,2023-12-22 07:04:18.529795,MSM-20351771 | ,MSM-20351771,,Багровый зарплата сверкающий другой мелькнуть прелесть сходить.,,Услать полюбить сходить сынок возможно ставить. Угодный один кожа аллея. Отражение радость интернет наткнуться перебивать передо сынок.,На обслуживании,,wPBeKglzQCxMbee,набор,,Место 9,,,,,,,,Мониторы,,ОАО Производство,ПАО Нефть газ,0-7233-5482-0
00ecfac4-072f-4d6f-a5f7-2af6cd342255,2022-09-01 11:58:15.419647,2022-11-06 19:29:57.376957,xyK-87480051 | ноутбук,xyK-87480051,ноутбук,ноутбук,,,Подготовка к эксплуатации,,BaTUmYpPsoo,,,,,,,,,,,Ноутбуки,,ЗАО Банка,ЗАО Банка,0-9514459-9-5
99690b36-595a-4d61-b62a-558489bec863,2022-03-31 01:55:11.211540,2022-10-11 17:50:30.949410,hva-39380801 | маршрутизатор,hva-39380801,маршрутизатор,маршрутизатор,,,,Жунипер,foRKsJmhof,остановить,ПЛД3,,plc3-vkj-Bsg,plc3-vkj-Bsg.dom.local,172.17.169.132,,,,,Маршрутизаторы,,,,0-14-206616-8
2a358210-a171-4921-9be2-b18a76726706,2014-01-01 00:00:00,2024-08-26 17:28:30.253314,bBO-94226502 | Хранилище,bBO-94226502,Хранилище,Хранилище,,,Планируется,Huiway,JfEMpdtaZ,непривычный,ПЛД6,Стойка 6/4,plc6-sQj-YnT,plc6-sQj-YnT.dom.local,192.168.45.132,,4.8,,,Виртуальные датасторы,,,,1-311-04179-6
b7bf88fb-e1bc-443c-aad5-6ae47faa9306,2014-01-01 00:00:00,2025-02-20 10:23:09.534245,sDY-54705584 | plc9-bxm-bdK.dom.local,sDY-54705584,plc9-bxm-bdK.dom.local,Сомнительный оборот функция горький близко.,,,,ТТерра,JSsiFQLaJ,привлекать,ПЛД9,,plc9-bxm-bdK,plc9-bxm-bdK.dom.local,,8.0,4.8,,,Устройства шифрования трафика,3.0,,,0-13-188975-3
b7dd49a6-adfb-4555-85e1-73b86cca79f4,2014-01-01 00:00:00,2023-03-14 03:44:14.595380,SuN-87065763 | ,SuN-87065763,,,,,Планируется,,EfalLUgLYXAN,полевой,,Место 6,,,,4.0,,,,Ноутбуки,,ЗАО Банка,,
c0eba463-ef4f-4ed0-8ec2-91faf9f32ff5,2022-05-20 04:51:36.525075,2025-03-01 00:27:52.857521,tLQ-64089903 | cod9-kPA-ysf.dom.local,tLQ-64089903,cod9-kPA-ysf.dom.local,,,,,,,зеленый,,,cod9-kPA-ysf,cod9-kPA-ysf.dom.local,,,,,,DNS-запись,0.0,ЗАО Банка,ООО Моя Арена,
82b36e67-3287-4452-9c28-bbf8418bf36c,2020-03-04 19:02:42.630425,2023-08-21 22:14:00.321594,KpX-35227491 | plc9-pky-CQU.dom.local,KpX-35227491,plc9-pky-CQU.dom.local,,,,,,,неудобно,,,plc9-pky-CQU,plc9-pky-CQU.dom.local,,,,,,DNS-запись,0.0,,ОАО Производство,
832a1291-7fa4-4e32-93c0-9011b70695ff,2022-04-22 07:16:59.546202,2025-03-09 11:14:51.173763,dQL-94046373 | моно-блок,dQL-94046373,моно-блок,моно-блок,,,,,hzgQkGuZjOrCWa,,ПЛД9,Место 7,plc9-pky-CQU,plc9-pky-CQU.dom.local,172.29.114.171,16.0,,32.0,,Моноблоки,,ЗАО Банка,ООО Моя Арена,
bd835b9f-f347-4ebb-864e-c052b87772d9,2023-01-23 04:49:32.216897,2024-08-29 15:58:09.682696,oMi-19816576 | монитор,oMi-19816576,монитор,монитор,,,,Huiway,FUACu,вздрагивать,,,,,,,,,,Мониторы,,ПАО Нефть газ,,
2d57e2d7-bcd9-402a-bc54-64e769deccfe,2014-01-01 00:00:00,2025-02-24 15:45:32.276045,GVm-74300554 | ,GVm-74300554,,,,,,,gSbSSxweBhrMe,разнообразный,ЦОД9,,cod9-kPA-ysf,cod9-kPA-ysf.dom.local,10.248.249.85,32.0,,,,Коммутаторы,3.0,ООО Моя Арена,ООО Моя Арена,1-5143-6169-8
0ea8705e-a8a3-4c60-adae-36bae34caa6a,2014-01-01 00:00:00,2024-10-14 03:37:12.426332,PcE-22190512 | крипто-шлюз,PcE-22190512,крипто-шлюз,Товар процесс карман цвет житель добиться налоговый.,,,,Жунипер,JZRvFZzETDlBwmf,,ЦОД4,Стойка 979,cod4-mKM-FCG,cod4-mKM-FCG.dom.local,192.168.94.161,32.0,4.2,,,Устройства шифрования трафика,,ЗАО Банка,ОАО Производство,
e355e0d0-ebd0-4f72-acd7-723ecade511a,2014-01-01 00:00:00,2024-07-04 15:46:19.296295,IrI-47188946 | 172.19.162.220,IrI-47188946,172.19.162.220,,,,,,,необычный,,,cod2-vNr-OJE,cod2-vNr-OJE.dom.local,,,,,,IP-адрес,,,ООО Моя Арена,
2b3b4af2-5433-4e0d-b0d7-9c5c0dba19d8,2023-09-12 23:21:54.395139,2024-12-15 04:52:15.915504,RyP-25066225 | файер-волл,RyP-25066225,файер-волл,Смертельный цель наткнуться пространство бровь.,,,,,bAYyfPWpnKX,,ЦОД2,Стойка 19,cod2-vNr-OJE,cod2-vNr-OJE.dom.local,172.19.162.220,32.0,3.8,,,Межсетевые экраны,,,ООО Моя Арена,
7a863ac9-011b-4e4c-9c24-dbdaad030a3a,2021-03-07 06:30:24.625327,2021-09-01 02:41:44.580173,QAa-55857665 | ноутбук,QAa-55857665,ноутбук,ноутбук,,,Выведен из эксплуатации,,wcuYpolWkYceAq,,,,,,,,,,,Ноутбуки,,,,1-381-20820-7
a234f7a6-6397-4858-b3f6-ee3098320a22,2025-03-18 13:22:32.884980,2025-04-11 01:05:19.860981,xEX-94679424 | вм,xEX-94679424,вм,вм,,,,,WbrEJvPPKOJcO,,ЦОД4,,cod4-gJw-VBY,cod4-gJw-VBY.dom.local,,4.0,,16.0,,Виртуальный сервер,,ПАО Нефть газ,ПАО Нефть газ,0-399-35848-X
048b4d6d-5387-4630-91c2-463e2855597a,2023-03-24 04:02:08.112294,2023-04-26 20:52:30.502835,wem-63241654 | Компьютер,wem-63241654,Компьютер,Ученый единый конференция правление аллея.,,"Отражение мгновение написать вообще. Цвет правый пасть достоинство цель крутой. Отъезд заявление собеседник.
Термин применяться роскошный манера. Правление степь казнь проход тусклый жидкий.
Какой бочок понятный тысяча ленинград число плод поймать. Важный чувство сынок беспомощный кпсс ленинград.",Выведен из эксплуатации,,VhRoj,сравнение,ПЛД6,,plc6-duo-ilO,plc6-duo-ilO.dom.local,10.200.49.128,,4.3,,,Системные блоки,,ЗАО Банка,,
f2eb513c-76bc-4820-9f2f-75363d0a169f,2023-04-02 20:20:42.006264,2024-08-29 15:58:09.323161,fsB-86096691 | Виртуальный сервер,fsB-86096691,Виртуальный сервер,Виртуальный сервер,,,Выведен из эксплуатации,,ZedzJaZjtDEICes,пропаганда,ЦОД3,,cod3-cZd-yyM,cod3-cZd-yyM.dom.local,,,3.7,32.0,,Виртуальный сервер,1.0,ПАО Нефть газ,ПАО Нефть газ,0-8320-2426-0
1f5dfe5a-5d00-466f-be35-730a805a9d3c,2024-08-31 05:13:30.691255,2025-03-10 14:25:29.721711,nHF-84015795 | ,nHF-84015795,,,,,,,,,,,,,,,,,,IP-адрес,,ОАО Производство,,
004b72dd-f88d-4a33-905d-b098c765e623,2021-10-27 23:13:30.688000,2023-05-09 05:28:42.443307,BOV-95939521 | cod8-TaI-BDb.dom.local,BOV-95939521,cod8-TaI-BDb.dom.local,,,,,,,граница,,,cod8-TaI-BDb,cod8-TaI-BDb.dom.local,,,,,,IP-адрес,0.0,ЗАО Банка,ОАО Производство,
101b9523-1c88-4c05-af34-efe56afbe7ea,2020-08-23 00:14:34.319399,2020-09-20 21:39:56.815373,nBD-14895321 | cod8-TaI-BDb.dom.local,nBD-14895321,cod8-TaI-BDb.dom.local,Школьный анализ падать сынок изба разуметься расстегнуть.,,"Мусор еврейский ломать руководитель через добиться. Интернет художественный слишком валюта помолчать полюбить. Командование лиловый новый порядок.
Ставить видимо пол сынок грудь провал.
Один что угроза невозможно дрогнуть наслаждение плод народ. Сверкающий достоинство налево палата точно желание.
Спешить цель достоинство какой спорт. Нож какой привлекать товар песня ремень. Деловой решетка висеть устройство тяжелый.",В эксплуатации,,OBeTZ,коммунизм,ЦОД8,Стойка 14,cod8-TaI-BDb,cod8-TaI-BDb.dom.local,192.168.179.67,32.0,2.8,,,Маршрутизаторы,3.0,,,1-85632-704-3
f5f56bce-14c7-4cdb-a205-fb51fe83ae4f,2014-01-01 00:00:00,2022-10-19 04:17:39.026393,Esq-50611066 | Монитор,Esq-50611066,Монитор,Монитор,,,Планируется,,USbnYSKcqfNW,,,,,,,,,,,Мониторы,4.0,ПАО Нефть газ,ЗАО Банка,1-55251-542-7
136e98da-a041-4489-b366-8ec4a402b63d,2022-10-02 13:32:07.275327,2025-04-11 13:08:45.780708,iHk-86298072 | Монитор,iHk-86298072,Монитор,Промолчать передо зачем райком. Возможно премьера девка смеяться совет грудь.,,"Кольцо крутой тута четыре инфекция. Очутиться дыхание ученый.
Человечек плод освобождение перебивать передо. Пасть торопливый деньги металл.",,,XWwPTvFNAw,,,,,,,,,,,Мониторы,,,ООО Моя Арена,
817edbe0-4a1f-445a-9de7-d681cb96bb3f,2024-07-14 09:12:06.746163,2025-01-15 10:48:02.249785,rIu-44115458 | маршрутизатор,rIu-44115458,маршрутизатор,Танцевать о развернуться степь выраженный хлеб парень.,,"Функция вряд бетонный изредка. Скрытый выраженный идея более страсть ныне палка.
Девка четко демократия степь собеседник низкий. Решение прежде багровый предоставить салон. Карман мотоцикл запустить банда.
Сверкать низкий слать левый миллиард. Уронить кожа господь бочок даль.
Нажать песенка назначить издали очутиться демократия металл. Терапия мера грудь сверкающий опасность приятель. Правильный висеть запустить рабочий. | УТИЛИЗИРОВАНО, УДАЛИТЬ",,,BycVCSR,за,ЦОД2,,,,,8.0,4.6,,,Маршрутизаторы,,,,1-4724-8962-4
64c0cdba-3f23-4130-8daa-5d7c41042162,2020-03-13 09:16:53.030683,2025-04-16 02:38:26.863883,MxT-25139931 | cod1-OPA-wYD.dom.local,MxT-25139931,cod1-OPA-wYD.dom.local,Система хранения данных,,,В эксплуатации,,PDVuTp,неожиданно,ЦОД1,,cod1-OPA-wYD,cod1-OPA-wYD.dom.local,10.160.6.152,,,,,Виртуальные датасторы,2.0,,ОАО Производство,0-376-60675-4
8c18baea-7183-487c-9202-762719cfdb5b,2014-01-01 00:00:00,2023-08-30 12:32:24.044214,DfH-76773619 | server,DfH-76773619,server,server,,,,,wESNYANV,,ПЛД7,,,,,8.0,,512.0,,Физический сервер,1.0,,,1-360-51157-1
7ec8a436-a0a3-4691-a8e0-d2c8a03fcf88,2021-10-17 13:42:38.518022,2022-11-14 04:22:06.044280,xme-63091626 | plc3-QKX-uJd.dom.local,xme-63091626,plc3-QKX-uJd.dom.local,Что приятель снимать хлеб ночь.,,,Планируется,,TjVacK,,ПЛД3,Стойка 1/2,plc3-QKX-uJd,plc3-QKX-uJd.dom.local,,,4.8,,,Устройства шифрования трафика,,,ОАО Производство,
5f7978fb-0631-42f9-bd55-e667fed116f4,2014-01-01 00:00:00,2023-09-19 17:31:28.552100,Gpm-95390478 | ВМ,Gpm-95390478,ВМ,Табак магазин остановить гулять пища низкий.,,,,,iEkxrMpLfQcRiO,песенка,ПЛД3,,plc3-LuT-Kct,plc3-LuT-Kct.dom.local,,,2.5,64.0,,Виртуальный сервер,1.0,,,
32b92749-3318-4294-a120-505fd18f28e5,2014-01-01 00:00:00,2023-06-22 20:00:51.902147,DZT-02171708 | ,DZT-02171708,,Трубка деловой эпоха бок князь ручей. Плясать уточнить райком вариант научить.,,,,,vpIlqeqRVHhrZZT,металл,,,,,,32.0,,,,Ноутбуки,4.0,ПАО Нефть газ,,1-78632-333-8
c8498759-880d-4d43-8c74-6f9fb07b58ac,2014-01-01 00:00:00,2023-03-07 19:03:08.948185,zkI-90921973 | Компьютер,zkI-90921973,Компьютер,Компьютер,,,Планируется,,jlBWqDomdyjRED,,ПЛД8,,plc8-mDJ-eyt,plc8-mDJ-eyt.dom.local,192.168.178.210,32.0,,,,Системные блоки,,,ЗАО Банка,
0da7d1c8-7805-4ffb-9c42-6ef0f40632ef,2022-07-27 12:29:51.536186,2024-06-22 18:04:58.755064,osZ-82722217 | сервер,osZ-82722217,сервер,сервер,,,Подготовка к эксплуатации,bell,MKcwZLqDu,райком,ПЛД6,Стойка 889,plc6-Ijs-Wyx,plc6-Ijs-Wyx.dom.local,10.170.137.95,4.0,3.8,,,Физический сервер,1.0,,ООО Моя Арена,
2d885d83-e764-45db-95a3-cab23efc4f46,2021-01-22 15:36:03.847684,2022-07-04 06:43:39.966350,EuC-24802800 | plc1-mvD-zlN.dom.local,EuC-24802800,plc1-mvD-zlN.dom.local,Моно-блок,,,Подготовка к эксплуатации,BonQ,ogkgdUGwPY,поезд,ПЛД1,Место 74,plc1-mvD-zlN,plc1-mvD-zlN.dom.local,192.168.249.8,,4.2,16.0,,Моноблоки,,,ПАО Нефть газ,
214f5967-543e-4311-87dd-fb2dd3904b28,2022-10-15 14:02:10.011274,2025-01-03 17:03:03.756551,WXN-62325839 | cod1-AJi-Zks.dom.local,WXN-62325839,cod1-AJi-Zks.dom.local,Болото монета правление анализ мотоцикл художественный страсть вообще.,,,,Sisco,TnfEQswqo,,ЦОД1,Стойка 3,cod1-AJi-Zks,cod1-AJi-Zks.dom.local,,,,,,Коммутаторы,,,,0-7674-6830-9
33b46278-d9df-4c6c-a20a-282b4adb8e52,2014-01-01 00:00:00,2024-11-02 18:58:28.092664,Qkm-29488862 | cod2-NGL-pJR.dom.local,Qkm-29488862,cod2-NGL-pJR.dom.local,,,,Подготовка к эксплуатации,,,,,,cod2-NGL-pJR,cod2-NGL-pJR.dom.local,,,,,,IP-адрес,0.0,,,
7640fbb3-a3ec-4f73-ab2a-0ddf62d485b2,2021-10-13 14:01:55.849903,2022-11-18 20:27:58.423046,Qjk-48502688 | cod2-NGL-pJR.dom.local,Qjk-48502688,cod2-NGL-pJR.dom.local,Хотеть зачем интеллектуальный рассуждение космос девка сбросить.,,,,ТТерра,hRdvvSk,,ЦОД2,Стойка 28,cod2-NGL-pJR,cod2-NGL-pJR.dom.local,,,,,,Межсетевые экраны,3.0,ООО Моя Арена,ПАО Нефть газ,
60670169-6ce6-45f6-99e0-7fe2279a6c9b,2014-01-01 00:00:00,2023-11-20 03:58:02.133148,PDA-82569894 | cod1-gAN-iWi.dom.local,PDA-82569894,cod1-gAN-iWi.dom.local,Горький райком багровый доставать вытаскивать вперед заявление.,,,Выведен из эксплуатации,,sAwrQUR,,ЦОД1,,cod1-gAN-iWi,cod1-gAN-iWi.dom.local,,,,,,Виртуальный сервер,1.0,,,0-11-755470-7
b953ec4b-140d-4200-b4bb-eaffda74c591,2022-07-03 17:04:27.759757,2023-11-06 21:06:04.324821,fNP-87811623 | plc1-RPh-PrJ.dom.local,fNP-87811623,plc1-RPh-PrJ.dom.local,коммутатор,,,,Sisco,mKlcX,еврейский,ПЛД1,,plc1-RPh-PrJ,plc1-RPh-PrJ.dom.local,172.21.172.23,,,,,Коммутаторы,3.0,,ООО Моя Арена,
a2f04d88-ef1d-4e49-989d-6532ef1ec413,2014-01-01 00:00:00,2025-04-05 09:37:50.051322,DtO-98081523 | plc2-brv-RGD.dom.local,DtO-98081523,plc2-brv-RGD.dom.local,крипто-шлюз,,,В эксплуатации,,XBmuNhznrCxQB,еврейский,ПЛД2,Стойка 12,plc2-brv-RGD,plc2-brv-RGD.dom.local,,4.0,,,,Устройства шифрования трафика,3.0,ООО Моя Арена,ПАО Нефть газ,0-944090-71-0
dc7e7a37-5711-453a-9b8c-b3d47e75ee09,2014-01-01 00:00:00,2024-09-27 02:42:32.670409,KSi-97997877 | ноутбук,KSi-97997877,ноутбук,ноутбук,Светило рабочий слать неудобно светило картинка. Роскошный сутки тревога костер. Дальний мальчишка передо вытаскивать секунда возникновение вскакивать аллея.,,,,GVbzYcTNHsL,штаб,,Место 1/8,,,,,,,,Ноутбуки,4.0,ПАО Нефть газ,,0-9816628-5-4
d0757733-2c9e-4457-b94b-0fd105429b2d,2025-02-17 19:11:21.427278,2025-04-18 09:04:54.449182,tTm-17152763 | plc1-Vsg-Xhi.dom.local,tTm-17152763,plc1-Vsg-Xhi.dom.local,ПК,,,Планируется,,KRSHC,столетие,ПЛД1,,plc1-Vsg-Xhi,plc1-Vsg-Xhi.dom.local,10.204.98.243,,,,,Системные блоки,4.0,,,
cb862bb9-4dae-47f7-9da3-06f37e6d5f89,2024-01-07 23:54:41.924313,2024-05-01 17:10:49.307793,VKz-70058020 | cod2-ZHG-Iau.dom.local,VKz-70058020,cod2-ZHG-Iau.dom.local,Хлеб естественный факультет. Достоинство военный житель угодный строительство.,,,,bell,yjZMVbdmc,,ЦОД2,Место 9/1,cod2-ZHG-Iau,cod2-ZHG-Iau.dom.local,10.225.131.115,4.0,,,,Системные блоки,4.0,,ОАО Производство,
c4e48ec5-33db-44a7-af5d-80c5debf608e,2024-11-02 23:16:11.406523,2025-02-20 16:07:19.563771,SCQ-43860638 | plc4-lwg-jrb.dom.local,SCQ-43860638,plc4-lwg-jrb.dom.local,,,,,,,дорогой,,,plc4-lwg-jrb,plc4-lwg-jrb.dom.local,,,,,,IP-адрес,0.0,,ПАО Нефть газ,
368c7e15-3455-4d4f-958a-576cb9276829,2021-05-18 22:41:17.596970,2022-06-09 11:51:20.017850,TGH-70313770 | plc4-lwg-jrb.dom.local,TGH-70313770,plc4-lwg-jrb.dom.local,Болото госпожа жить лиловый процесс дошлый.,,,,,CDBBI,тута,ПЛД4,,plc4-lwg-jrb,plc4-lwg-jrb.dom.local,172.24.197.153,4.0,2.7,,,Коммутаторы,,,,
4ea6565b-7ebc-4445-b333-ee6e0f2197f4,2023-02-11 01:16:13.122731,2023-05-18 09:57:33.684280,cAq-03863061 | ,cAq-03863061,,,,,В эксплуатации,Жунипер,BCoqyvrefLi,,ЦОД6,Стойка 1/8,cod6-KGL-ToG,cod6-KGL-ToG.dom.local,172.19.32.128,8.0,,,,Устройства шифрования трафика,,,ОАО Производство,0-352-52378-6
4eef056c-2699-4823-bf61-f2061e49a722,2024-09-30 09:36:02.673025,2024-11-20 18:34:07.510368,TcU-23993657 | компьютер,TcU-23993657,компьютер,Идея мелочь функция заведение слать рис.,,,,,JbYyQdrhfpYLVu,правильный,ПЛД3,Место 1/3,plc3-Qqc-Bpx,plc3-Qqc-Bpx.dom.local,,16.0,,8.0,,Системные блоки,,,ПАО Нефть газ,1-154-74150-8
0afde149-19a2-4f00-93c3-28f267a0c9de,2014-01-01 00:00:00,2025-01-10 05:48:18.810138,tQN-90085949 | plc1-iHl-AkL.dom.local,tQN-90085949,plc1-iHl-AkL.dom.local,,,,Планируется,,,,,,plc1-iHl-AkL,plc1-iHl-AkL.dom.local,,,,,,DNS-запись,0.0,ОАО Производство,ОАО Производство,
81c6c2da-028a-4fec-a353-494679876df9,2014-01-01 00:00:00,2023-08-27 17:12:18.109219,Cdr-99207582 | Виртуальный сервер,Cdr-99207582,Виртуальный сервер,Виртуальный сервер,,,В эксплуатации,,eecgZWagrtHSok,,ПЛД1,,plc1-iHl-AkL,plc1-iHl-AkL.dom.local,192.168.173.215,,,64.0,,Виртуальный сервер,1.0,,ЗАО Банка,
888f81df-4f27-43ef-9659-d46bdae2ee28,2020-05-14 12:55:38.974291,2020-09-11 01:42:48.404014,MuQ-93848319 | ,MuQ-93848319,,,,,,,UKSrirrzgDxTbDm,,ПЛД4,,plc4-oPN-qZh,plc4-oPN-qZh.dom.local,192.168.181.131,,3.1,,,Моноблоки,,,ЗАО Банка,1-78171-485-1
6b29089e-00bd-474e-966b-3f5feaff20a2,2020-07-22 01:08:03.787607,2022-11-24 15:42:21.501672,hxb-52159914 | монитор,hxb-52159914,монитор,монитор,,,Выведен из эксплуатации,GL,EgVNqfocNbXox,,,Место 2/5,,,,,,,,Мониторы,,,ОАО Производство,
5b707e8d-e6eb-43b7-a248-d284931f2050,2014-01-01 00:00:00,2024-12-18 06:36:01.522092,yxs-63370541 | plc5-HVk-hhf.dom.local,yxs-63370541,plc5-HVk-hhf.dom.local,Четко правление пастух песенка мучительно ребятишки дальний.,,,Планируется,Aquarium,SSYEHX,,ПЛД5,,plc5-HVk-hhf,plc5-HVk-hhf.dom.local,192.168.59.23,,,1536.0,,Физический сервер,1.0,,,1-269-60989-0
c343ed85-63f5-4882-967d-b06ace57d843,2014-01-01 00:00:00,2024-04-19 15:25:39.604616,FEm-57131439 | plc3-LqR-AYM.dom.local,FEm-57131439,plc3-LqR-AYM.dom.local,,,,,,VRgpZmOcPdA,житель,ПЛД3,Стойка 2,plc3-LqR-AYM,plc3-LqR-AYM.dom.local,,,,,,Межсетевые экраны,3.0,,,1-71089-550-0
7a7245a7-adb7-4622-ad6f-051f88f5f239,2024-08-31 06:37:53.362407,2025-02-10 12:09:14.047435,LEp-60958852 | ,LEp-60958852,,,,,,,POpll,смелый,,,,,,,,,,Мониторы,4.0,ООО Моя Арена,,
c5ab8a7e-3c37-4a0d-aad0-0b9c8036e5a5,2023-07-27 11:08:28.536852,2024-08-09 08:49:11.958381,KUP-77363193 | ,KUP-77363193,,,,,,,rSqEqoazpFUVQc,миф,ЦОД7,,cod7-hoe-akv,cod7-hoe-akv.dom.local,,,2.5,,,Коммутаторы,,ОАО Производство,,1-78905-695-0
fd2c440f-073f-4f52-aeac-e1ae5205a130,2022-09-08 15:19:11.492037,2023-02-02 07:52:43.137598,CqP-49788146 | 192.168.206.187,CqP-49788146,192.168.206.187,,,,,,,неожиданно,,,plc8-DXZ-Dgg,plc8-DXZ-Dgg.dom.local,,,,,,IP-адрес,0.0,,ПАО Нефть газ,
2d0ea2a7-a111-44aa-9555-8da82dde47b6,2024-01-19 00:48:43.467841,2024-04-22 15:32:42.588434,lLS-74449520 | моно-блок,lLS-74449520,моно-блок,моно-блок,Остановить деловой прежде ход. Развитый протягивать армейский премьера что печатать актриса. Следовательно возбуждение мелькнуть монета висеть потрясти новый. Команда падать затянуться слать. Господь сынок избегать постоянный военный.,,,,ipgxuMRgPr,,ПЛД8,,plc8-DXZ-Dgg,plc8-DXZ-Dgg.dom.local,,,4.0,16.0,,Моноблоки,,ЗАО Банка,ООО Моя Арена,0-364-40988-6
8797c169-339e-40e1-b32e-08482f01267f,2014-01-01 00:00:00,2022-08-01 00:06:53.221882,jRl-38349860 | plc5-ORj-CQr.dom.local,jRl-38349860,plc5-ORj-CQr.dom.local,,,,,,,рис,,,plc5-ORj-CQr,plc5-ORj-CQr.dom.local,,,,,,DNS-запись,0.0,,,
ed8144a6-0c0a-4922-94d9-5ff3606c8b6f,2014-01-01 00:00:00,2025-01-14 12:30:27.867990,ktr-05558489 | Сервер приложений,ktr-05558489,Сервер приложений,Совещание написать тусклый мальчишка необычный неожиданно дремать.,,,Планируется,,tuBcWnZYWGLVjG,слишком,ПЛД5,,plc5-ORj-CQr,plc5-ORj-CQr.dom.local,10.97.9.200,32.0,5.0,128.0,,Виртуальный сервер,1.0,,ООО Моя Арена,1-70767-909-6
11c8503c-233a-44eb-b020-b491df935761,2020-06-18 16:29:41.240245,2023-12-16 06:59:47.993377,pJw-70375734 | cod7-qPJ-kKf.dom.local,pJw-70375734,cod7-qPJ-kKf.dom.local,Советовать приличный направо палата.,"НЕ АКТУАЛЬНО, УДАЛИТЬ",,,,SKAalReTHAdB,посидеть,ЦОД7,Стойка 1/6,cod7-qPJ-kKf,cod7-qPJ-kKf.dom.local,172.22.213.110,4.0,,,,Маршрутизаторы,3.0,,ПАО Нефть газ,1-242-66671-0
58a9e99c-5594-4a7a-8d3d-0979a738ad0e,2022-03-27 04:04:58.507505,2022-06-10 03:18:08.188007,PtX-13904612 | cod8-uXr-hlY.dom.local,PtX-13904612,cod8-uXr-hlY.dom.local,,,,,,,спалить,,,cod8-uXr-hlY,cod8-uXr-hlY.dom.local,,,,,,DNS-запись,0.0,,ОАО Производство,
a4863171-d26a-42a5-aa72-b9a2b57c9659,2014-01-01 00:00:00,2022-12-04 07:08:57.630121,RcO-49921870 | cod8-uXr-hlY.dom.local,RcO-49921870,cod8-uXr-hlY.dom.local,Результат зарплата смеяться. Через передо тюрьма куча академик.,,Близко изображать расстройство сравнение радость слишком некоторый. Дыхание помолчать художественный легко пропадать миллиард коробка.,,Жунипер,UJFuuDHZbKelanI,посвятить,ЦОД8,,cod8-uXr-hlY,cod8-uXr-hlY.dom.local,,,2.5,,,Межсетевые экраны,,ООО Моя Арена,,1-356-81167-1
